"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2014 JEs\2014 Standard Journal Entries","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2014 JEs\2014 Standard Journal Entries","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries\superceded","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries\superceded","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries\superceded","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries\superceded","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Miscellaneous Journal Entries\superceded","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\09 Sept 2015 Support","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\09 Sept 2015 Support","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\09 Sept 2015 Support","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\09 Sept 2015 Support","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\09 Sept 2015 Support","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\JE Recon","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\JE Recon","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\JE Recon","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\JE Recon","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\JE Recon","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\Obsolete","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\Obsolete","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\Obsolete","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\Finance\2015 JE's\2015 Standard Journal Entries\Obsolete","BUILTIN\Administrators","Allow","FullControl","True"
